id,kcat
NTD3pp,17056.30725
HCO3E_reverse,17055.96902
TALA_reverse,17007.88862
NTD12pp,17007.54339
3OAR181,16993.44901
EAR181y,16968.83979
O16AP3pp,16964.83849
2AGPEAT161,16922.37939
AACPS6,16920.24286
MSAR,16893.06136
ADSL1r_reverse,16835.37942
3OAS180,16822.95266
NADPHQR4,16809.95379
GLCRD,16806.78677
HPYRRx,16797.03153
CYSTL,16792.14941
3HAD181,16748.6226
DHPPD,16735.64013
FEENTERR4,16687.14684
EDTXS3,16672.68023
NTD10pp,16669.85067
ASR,16666.55749
IPDDI,16631.67284
3HPPPNH,16534.68041
RHMND_reverse,16526.48756
NTD4pp,16503.42699
4HTHRA_reverse,16492.0015
LPLIPAL2ATE161,16457.64902
RNTR4c2,16403.76147
PUNP2,16381.18715
SBTPD,16357.75901
LPLIPAL2G140,16311.88717
NTD7pp,16283.31909
PAPA180pp,16282.17018
POR5,16213.79769
PAPA160,16190.81334
3OAR60_reverse,16171.49843
ALPATE160pp,16171.43159
ADK1_reverse,16170.04165
ACCOAL,16156.30072
NTD11pp,16148.02293
GPDDA3,16136.67087
SUCBZL,16127.31824
ACOXT,16076.64152
PUNP3,16041.29791
ADSL2r_reverse,15978.08037
EAR120x,15973.78694
CPH4S,15951.34398
HMPK1,15927.76481
PUNP4,15875.68535
NTD8pp,15863.73439
DSERDHr,15835.52183
DHPTDNR,15829.23579
EAR40y,15779.792
3OAR160_reverse,15760.16442
LPLIPAL1A181pp,15755.14779
LIPAMPL,15754.36386
DHBD_reverse,15751.76703
PPCSCT,15747.6871
PAPA120pp,15536.05477
3OAR40_reverse,15479.59285
PMANM_reverse,15462.38488
LPLIPAL1G161pp,15394.04218
FACOAL140t2pp,15392.79644
CSND,15341.80556
LPLIPAL2ATG120,15263.39692
EAR140y,15246.01464
GLCTR2,15230.70238
3OAS140,15220.88429
LPLIPAL2ATE120,15214.42477
DADK,15176.86818
PAPA180,15173.4659
NDPK8,15171.87038
ASPO6,15120
KDOCT2,15120
NNATr,15120
OMPHHXy,15108.67816
UDCPDP,15096.38615
UDPGALPpp,15095.45394
LPLIPAL1E160pp,15013.90298
ACPPAT120,14929.35902
FDMO4,14910.81158
DHCIND,14890.46441
CYSTA,14883.03104
PAPA161pp,14822.92706
EAR141x,14822.30279
PLIPA2A160pp,14809.58551
LPLIPAL2ATG140,14782.19516
LKDRA,14748.35399
ACPPAT181,14737.83642
EAR80x,14706.89696
3OAR60,14676.62331
DURADx_reverse,14611.84152
MLTGY4pp,14600.99625
DHBD,14589.98073
CRNCDH_reverse,14573.28508
NDPK8_reverse,14417.88494
FBA3,14400
PGAMT_reverse,14400
THRS,14400
LPLIPAL1A161pp,14398.00521
UGLCURPpp,14359.62176
TDPAGTA,14344.14992
LPLIPAL2ATG180,14302.36908
EAR60y,14300.64672
TDPDRR,14288.31244
ULA4NFT,14287.53528
LPLIPAL1G180pp,14240.04696
GLCTR3,14212.74192
3OAS60,14210.82631
RZ5PP,14207.16538
AGM3Pt2pp,14196.18975
LSERDHr,14125.37111
LIPAabcpp,14115.54858
NTD6,14096.05511
EAR121x,14092.40007
ACANTHAT,14042.58626
UDPGPpp,13977.35334
3HCINNMH,13931.45469
ASPTA,13921.64902
ICHORT,13917.92539
UACGALPpp,13846.87087
LPLIPAL1E161pp,13796.97292
NADHXE,13737.72351
APCS,13709.81887
IGPDH,13680
HISTP,13680
CLPNS161pp_reverse,13654.34394
3HAD40,13622.60957
UDPG4E,13617.81289
EAR60x,13560.4688
ATHRDHr,13509.71589
DAGK181,13406.26531
DADK_reverse,13343.77709
EAR100x,13324.87919
SELR,13273.52372
DUTPDP,13211.96805
FOMETRi,13204.69489
3OAS181,13204.15682
CYSDS,13182.37802
CYSSADS,13159.47439
NADHXE_reverse,13156.18454
NDPK2_reverse,13143.65765
LPLIPAL2A181,13091.78521
ADPRDP,13031.08768
DURIK1,13012.21128
MEPCT,12960
KARA2,2700
GLCS1,12943.08398
ACM6PH,12910.85677
EAR180x,12882.05534
O16AP2pp,12811.16978
CBPS,12764.65483
PLIPA1A160pp,12745.09621
NDPK4,12739.59929
EDTXS1,12691.75649
APH120,12612.9599
PRASCSi,12600
RNDR3,12566.47479
LCARS,12525.20682
TYROXDApp,12377.02951
URIH,12358.14336
42A12BOOXpp,12329.96585
ASNN,12284.90508
ADK3_reverse,12279.19346
PLIPA1A180pp,12246.46773
TMDPP_reverse,12184.75745
PLIPA1E161pp,12158.28134
XYLI1_reverse,12143.93448
DHACOAH_reverse,12132.60569
FE3DCITR5,12098.3979
PLIPA2A181pp,12083.64247
MLDCP1App,12050.76394
NADH18pp,12049.1586
PPAKr,12000.38922
AIRC3,11996.22974
IPPMIa,11963.94288
TGBPA_reverse,11962.53261
GRXR,11950.26729
LDH_D2,11899.87868
HSTPT,11880
DXPRIi,11880
UAGCVT,11880
ADSS,11880
DSBAO2,11874.51671
3OAR40,11866.89778
PLIPA2G161pp,11859.91282
ORPT,11843.91592
LPLIPAL2G161,11808.07575
PLIPA2E141pp,11806.14603
KARA2_reverse,11785.94812
MDDCP4pp,11770.52921
3OAR180_reverse,11764.09956
UACGAMPpp,11672.57338
PLIPA2G180pp,11670.73496
GTPDPDP,11616.65916
MCPST,11568.74394
MN6PP,11553.01474
HETZK,11542.76602
ARGDCpp,11541.49804
DHNCOAT,11519.68616
MLDCP3App,11472.2901
POX,11451.84521
NNAM,11380.49961
LYSDC,11370.9205
LDH_D_reverse,11290.79911
OXCDC,11287.64711
FTHFD,11273.54495
NTD3,11259.28806
BSORx,11186.78545
LSERDHr_reverse,11184.7652
FLVR,11168.07223
HISTD,11160
MPTG2,11151.79658
ICHORS_copy2_reverse,11143.4815
MOAT3C,11125.6214
PLIPA1E180pp,11091.56683
DHNPA2r_reverse,11082.16412
ASNS1,11068.89723
ENTERES,11061.15945
APH180,11053.15404
GMPR,11043.44409
PSD180,11039.19848
MTRPOX,11031.88203
AGPAT140,11008.28694
RNDR2,10997.84578
GPDDA5,10984.70162
5DKGR,10950.24371
CYTK2_reverse,10897.88195
CTBTCAL2,10877.64559
DCTPD,10867.18117
RNDR4,10859.48639
UDPKAAT,10842.16108
HEPT2,10836.90288
GP4GH,10828.74747
NADPHXD,10822.86747
GALUi,10809.57201
CLPNS140pp,10794.75856
SPODMpp,10789.89295
FBA3_reverse,10772.90842
ENTCS,10772.53122
PLIPA1G180pp,10731.71028
PSSA141,10725.55609
REPHACCOAI_reverse,10703.34754
FE3DHBZS3R,10690.26984
FRULYSDG_reverse,10651.82164
NADDP,10638.00544
GLYOX,10623.00336
G2PP,10610.83138
UGLT_reverse,10608.99987
PGLYCP,10590.84588
PGSA160,10557.80693
LPLIPAL2E161,10543.91586
CLPNS181pp_reverse,10525.55087
PLIPA2E120pp,10490.57744
PYNP2r_reverse,10466.8948
GLYAT,10460.27884
13PPDH2_reverse,10451.44479
3OAR140_reverse,10447.04323
ASPO3,10440.93368
XPPT,10439.90187
GPDDA1,10438.37512
TRPS1,10429.37243
UDPGDC,10429.01417
GGPTRCS,10428.39012
ARGSL_reverse,10424.18161
GLCATr,10408.43895
G1PTT,10400.149
ARGDC,10396.28729
ACGAMT,10386.84518
LPLIPAL1A141pp,10375.35393
NDPK7_reverse,10352.40646
URDGLYCD,10345.53972
HEPT1,10345.03235
5DGLCNR,10326.6768
CDAPPA161,10309.94605
MLTP3_reverse,10299.24688
HEMEOS,10296.6826
NADH9,10293.42646
NTPP6,10261.67914
ALLPI_reverse,10258.17606
BMOGDS2,10255.58751
HPYRI_reverse,10252.32424
LIPACabcpp,10250.91946
FACOAE60,10237.32554
BWCOS,10232.07313
NDPK5_reverse,10223.94078
VPAMTr_reverse,10207.799
MALTATr_reverse,10202.84671
NTP10,10200.0983
NTD5,10199.23647
NADHPO,10193.77953
FLVRx,10178.43535
NTPP2,10172.32877
2MAHMP,10170.48834
APH161,10164.79521
CYANSTpp,10162.25352
UPPRT,10152.73567
APPLDHr,10147.77107
CRNCAL2,10143.28302
LPLIPAL2G160,10136.74444
RMPA_reverse,10127.96802
LPLIPAL2A160,10123.72369
ADPT,10116.3237
FEOXAMR2,10115.68801
LPLIPAL2G181,10096.07048
LPLIPAL2G180,10096.05001
MGSA,10091.64245
ARGSS,10080
ACOXT_reverse,10077.21241
ALKP,10071.37347
DHNPTE_reverse,10065.04768
CBMKr_reverse,10062.30195
DKGLCNR1,10057.9245
DGK1_reverse,10053.54912
GTHOr_reverse,10041.29653
ADOCBLS,10035.97058
NTP11,10027.83356
GOFUCR,10022.30239
ADK3,10020.99778
ALR2,10013.59023
GLCATr_reverse,10000.12983
TMDK1,9983.48333
CYTDK1,9981.4541
IDOND2,9973.965222
DHCURR,9968.97298
CURR,9968.899921
AGM3PH,9954.457142
AGM4PH,9954.435204
ECA4OALpp,9951.766805
CBLAT,9949.384616
AI2K,9941.061582
NTD8,9939.384184
PPAKr_reverse,9938.898806
G1PP,9921.660322
PGPP140,9921.214537
NDPK7,9921.020926
PPPGO,9913.181558
DGK1,9898.287581
PUNP5_reverse,9894.50248
G3PAT120,9886.455119
RNDR1,9882.90527
NDPK6_reverse,9881.818517
R5PP,9881.341639
UAGAAT_reverse,9875.081682
G3PT,9873.825329
G6PP,9870.743437
2DOXG6PP,9865.296
NDPK5,9864.913493
NDPK6,9855.575546
NTP12,9852.661984
METNA,9848.755829
COLIPAabcpp,9847.991952
PUNP2_reverse,9843.444108
FDMO2,9825.639001
CLPNS180pp_reverse,9824.361941
LKDRA_reverse,9819.411113
ARHGDx_reverse,9808.83436
NDPK1_reverse,9805.867045
PUNP3_reverse,9803.384518
ACOATA_reverse,9801.989935
LPLIPAL2ATE140,9795.36019
APG3PAT120,9785.075695
13PPDH2,9783.379271
THZPSN3,9779.036108
LPLIPAL2ATE181,9769.098535
PGSA181,9766.998331
NTPP11,9764.884213
MPTS,9753.689326
LPLIPAL1G160pp,9751.655563
RU5PP,9743.191204
PPA2,9737.917049
2AGPGAT180,9737.355798
PRPPS_reverse,9727.446006
LPLIPAL2ATE180,9726.60245
LPLIPAL2ATG141,9726.546006
FDMO,9726.121987
NTD9,9725.196348
NTD2,9722.766341
MTHFR2,9720
NTD7,9716.829343
G3PAT141,9708.960668
FDMO6,9703.843927
ACPPAT180,9699.07613
ACPPAT140,9697.481201
APG3PAT161,9694.949292
3HAD140,9689.000825
2DDARAA_reverse,9688.408474
GLUTRR,9680.98199
PAI2I,9678.496108
DURIPP_reverse,9672.277903
MECDPDH5,9667.011089
QUINDHyi,9660.842064
PLIPA2E140pp,9652.145285
2AGPGAT160,9649.160262
ASPO5,9646.312734
2AGPGAT141,9645.640135
2AGPGAT161,9645.635293
2DGULRGy,9611.080776
LPLIPAL1E141pp,9609.131398
LPLIPAL1E140pp,9607.460155
LPLIPAL1G120pp,9607.452793
LPLIPAL1A120pp,9607.451501
HCYSMT2,9603.528682
DASYN181,9600.275596
HPYRRy,9598.25048
DPR,9584.979242
TRE6PP,9577.301641
CYTDK2,9559.089353
LGTHL,9557.43858
NTPP4,9555.079144
PGPP161,9547.694856
DASYN120,9544.492519
PAPA141,9542.900549
PGPP160pp,9538.650497
PGSA120,9537.672938
PGSA140,9537.624374
TYRPpp,9537.079284
ADCS,9527.577685
FCLT,9524.036689
PAI2T,9523.524841
PGPP180pp,9522.983344
NTD12,9521.232462
NTPP8,9521.20381
MCOATA_reverse,9518.869696
NTPP7,9517.851461
METSOXR1,9516.09821
NTP3pp,9514.245618
PGPP160,9509.750323
PGPP140pp,9509.043636
PGPP181pp,9508.83052
PGPP161pp,9508.609454
FA100ACPHi,9507.909798
FA80ACPHi,9507.786649
I4FE4ST,9505.115485
OPHBDC,9504.978952
APH140,9504.202723
APH141,9504.151621
LCARSyi,9500.890252
I2FE2SS2,9497.407543
DNTPPA,9493.606192
PAPA140pp,9492.458216
FEROpp,9485.933332
APG3PAT181,9481.372614
VALTA,9473.113026
PMDPHT,9471.620437
PUNP6_reverse,9464.634994
METSOXR2,9462.184355
HBZOPT,9461.03602
UPP3MT,9455.38735
4ABZGLUH,9451.478628
3HAD180,9449.861839
PAPA160pp,9448.303558
PDX5PS,9443.526638
QUINDH,9439.253176
URIK2,9433.623334
MTAN,9431.398224
TAUDO,9422.360968
I2FE2SS,9421.285561
UM3PL,9421.28154
ADK4,9420.738358
DAGK160,9418.996138
DAGK140,9418.972615
EAR161y,9387.626342
EAR141y,9385.00781
CPPPGO2,9383.577178
PUNP4_reverse,9382.349419
ACBIPGT,9379.708193
PLIPA2E160pp,9379.556975
AM3PA,9367.161455
KAS14,9362.983381
I2FE2ST,9353.641428
3OAR180,9346.605887
PLIPA2A161pp,9331.848079
PLIPA1G161pp,9331.310401
PLIPA1G181pp,9331.151328
PLIPA2G120pp,9331.096327
PLIPA1G140pp,9331.088461
PLIPA2G160pp,9331.087626
PLIPA1A181pp,9331.086136
PLIPA1G160pp,9331.083133
PLIPA2E161pp,9331.080116
NTD10,9327.137796
NTD11,9325.752358
ADOCBIK,9323.058784
E4PD,9322.452155
UM4PCP,9321.330906
PLIPA1E160pp,9319.15782
PLIPA2A141pp,9319.146347
PLIPA2A140pp,9319.145036
PLIPA2A120pp,9319.130597
ASPO4,9316.275055
TRPS2,9309.205094
NAMNPP,9308.69978
UM4PL,9308.520536
NMNAT,9306.715666
I2FE2SR,9301.724046
TMK,9301.67635
MALCOAMT,9301.412639
S2FE2ST,9301.245664
GLYOX3,9301.150228
OPHHXy,9301.138592
PYDXK,9301.044856
PACOAT,9300.979224
PYDXNK,9300.850736
PYAM5PO,9300.846143
S2FE2SS,9300.815543
ALDD19xr_reverse,9300.75871
PYDAMK,9300.695926
LIPOS,9300.554147
ALATA_D2,9300.506998
LIPOCT,9300.465425
DAGK180,9300.360269
DAGK141,9300.306841
GPDDA2,9300.301081
GPDDA4,9300.271378
PLIPA2G181pp,9300.262651
AGPAT120,9300.241951
CDAPPA140,9300.229927
AGPAT180,9300.222929
LPLIPAL2E140,9300.115008
LPLIPAL2E120,9300.089592
FACOAE80,9300.085783
AACPS1,9300.085484
AACPS5,9300.08354
AACPS2,9300.082612
AACPS9,9300.081582
LPLIPAL2A141,9300.07818
PAPA181pp,9300.075757
LPLIPAL2A120,9300.07543
PLIPA1A141pp,9300.070328
3OAS100,9300.069292
3OAS121,9300.067402
PGPP141,9300.062779
G3PAT180,9300.061724
PLIPA2E181pp,9300.059374
LPLIPAL1E180pp,9300.057685
3OAS80,9300.057325
3OAS141,9300.05716
LPLIPAL1G141pp,9300.056692
3OAR161,9300.055921
PLIPA1E120pp,9300.055576
PGPP120,9300.055518
PLIPA1G141pp,9300.055363
PLIPA2G140pp,9300.054092
LPLIPAL2E181,9300.052674
LPLIPAL1G181pp,9300.05235
LPLIPAL2E141,9300.051788
PLIPA2G141pp,9300.051727
LPLIPAL1E181pp,9300.051662
LPLIPAL2G120,9300.050474
T2DECAI,9300.050359
3OAS161,9300.049776
3HAD160,9300.049708
3OAS160,9300.048851
LPLIPAL2G141,9300.047494
PLIPA1G120pp,9300.04673
PLIPA2E180pp,9300.046288
PLIPA1E140pp,9300.046259
LPLIPAL1A180pp,9300.046054
3HAD120,9300.045229
3OAS120,9300.044909
PLIPA1E181pp,9300.044405
LPLIPAL2A140,9300.044372
PLIPA2A180pp,9300.042994
PLIPA1A140pp,9300.04132
PLIPA1E141pp,9300.040567
PLIPA1A120pp,9300.040452
3HAD121,9300.039797
LPLIPAL1G140pp,9300.039358
3OAR100,9300.038342
EAR160y,9300.034724
3OAR141,9300.034418
EAR160x,9300.034296
3OAR80,9300.033619
EAR180y,9300.032341
EAR121y,9300.032309
3HAD100,9300.031517
3OAR160,9300.030959
3HAD80,9300.030919
EAR100y,9300.030649
3OAR120,9300.029854
EAR80y,9300.029087
3HAD161,9300.028072
3OAR121,9300.02693
EAR161x,9300.026639
EAR120y,9300.025246
3HAD141,9300.023712
THDPS,8640
GF6PTA,7920
ATPPRT,7920
IMPD,6480
MPTSS,6120
DHNPA2r,6120
ADCL,5040
3OAR140,4680
CDPMEK,4680
NADK,3960
DXPS,3960
UPP3S,3600
IPDPS,3096
UPPDC1,2916
KDOPS,2592
MPTAT,2448
DPCOAK,2304
PTPATi,1980
PMPK,1800
NNDPR,1656
QULNS,1656
DB4PS,1224
SHCHD2,1224
SHCHF,1224
APRAUR,1152
DHPPDA2,1152
OCTDPS,1080
PNTK,972
CPPPGO,900
PPBNGS,864
TMPK,828
CHRPL,828
DHFS,828
DHPS2,720
HPPK2,576
PPNCL2,540
PPCDC,540
UDCPDPS,504
HMBS,468
PPPGO3,432
GART,432
GRTT,432
DMATT,432
GTPCII2,432
DMPPS,396
MECDPS,324
G1SAT,324
FMNAT,324
RBFK,324
GLUTRS,324
ASP1DC,252
NADS1,180
RBFSa,36
RBFSb,108
AHCYSNS,108
PDX5POi,108
TMPPP,72
MOCOS,72
BMOCOS,72
PERD,72
GCALDD,72
PANTS,72
5DOAN,36
ICYSDS,36
MOHMT,36
PUNP1_reverse,36
ADNK1,28.8
GTPCI,28.8
AMPMS2,25.2
TYRL,21.6
METAT,21.6
PMEACPE,14.4
RHCCE,10.8
BTS5,7.2
I4FE4SR,7.2
OHPBAT,3.6
AOXSr2,3.6
AMAOTr,3.6
DBTS,1.8
OGMEACPS,0.2448
OPMEACPR,0.1224
OGMEACPR,0.1224
EPMEACPR,0.108
EGMEACPR,0.108
OPMEACPS,0.0864
OGMEACPD,0.0792
OPMEACPD,0.0792
OMCDC,339276.0216
GTPHs,17081.96427
NADPPPS,36630.30092
FESD2s,137302.5868
ACGAM1PPpp,505526.8684
CMPN,49813.77485
NADN,22868.8646
ACONIs,12765.23148
URIC,60638.27112
G5SADs,56193.95545
GUR1PPpp,56178.91386
NMNN,12538.77456
CLPNH140pp,11570.54515
DHGLYH,9573.981034
SELGTHR3,14767.02827
O16GLCT2,24034.48021
HEX4,23328.63024
MTHTHFSs,9300.598934
ATPHs,15178.24008
CLPNH160pp,284811.6723
ThDPAT,21477.91789
CPGNR1,124478.3124
ACONIs_reverse,12372.48284
NADPHHR,36321.85019
FESD1s,58597.30048
ACGAL1PPpp,10774.95743
CLPNH141pp,11462.96507
NADHHS,309125.5263
CLPNH120pp,25327.0246
SELGTHR,26900.03137
MOX,20485.90057
DHBSH,12771.90964
FECRMR3,12621.55969
HYPOE,12961.98282
NADPHHS,34672.70059
METOX2s,32243.49945
ALDD4,18144.43709
SELGTHR2,10843.64268
DATPHs,11338.92735
DM_mththf_c,9300.382596
NADHHR,18063.29674
LALDO3,14702.563
DHORDfum,10197.31303
FECRMR2,26263.02549
CBMD,12834.87623
FE3HOXR2,18075.58345
FEENTERexs,10120.20332
CLPNH180pp,12784.66102
FECRMexs,23315.07442
R1PK,14948.56698
GUACYC,17425.10215
CPGNR3,36560.22264
ARBTNR1,20094.74512
ARBTNR3,30302.02568
DNMPPA,9381.817786
PDX5PO2,9348.13157
FECRMR1,11018.74811
CLPNH161pp,22448.85534
CPGNR2,75425.62032
H2SO,9360.515887
DM_4crsol_c,9466.814488
FE3HOXR1,20395.79103
UDCPPtppi,13427.66353
CPGNexs,13924.17367
METOX1s,15885.10741
FE3HOXR3,28951.7224
FALGTHLs,36106.98016
DM_5drib_c,9481.725972
CDGS,27636.09815
CLPNH181pp,14381.73242
FEENTERR3,10042.0923
FE3HOXexs,40192.34152
ARBTNR2,23203.5816
FALGTHLs_reverse,13132.52532
FEENTERR1,19434.34961
DM_oxam_c,10909.44785
FEENTERR2,10156.92446
FTHFLi,21329.46795
FE3DCITexs,9420.435472
FEOXAMexs,26166.76798
ARBTNexs,10042.71049
OPHHX3,9419.153771
DM_aacald_c,9781.674156
AOBUTDs,9300.416256
OMMBLHX3,9981.918608
DM_amob_c,9304.049466
AACTOOR,9300.74634
DHPTDCs2,9301.796104
OXAMTC,10059.68444
